age,gender,income,experience_years,monthly_spending,credit_score,has_credit_card,loan_amount,defaulted,city_Unknown,city_faisalabad,city_islamabad,city_karachi,city_rawalpindi,education_Intermediate,education_Master,education_Matric,education_PhD,education_Unknown,signup_year,signup_month,signup_day,signup_dayofweek,employment_type_Government,employment_type_Private,employment_type_Student,employment_type_Unemployed
67.0,1,96000.69,21,46681.2,310.0,1,275496.81,1,0,0,0,0,1,0,0,0,1,0,2023,11,22,2,0,1,0,0
49.0,1,93782.24,10,35313.35,570.0,1,192036.11,0,0,1,0,0,0,0,1,0,0,0,2023,11,23,3,0,1,0,0
33.0,1,51534.82,23,45923.58,413.0,1,174726.02,0,0,0,1,0,0,0,1,0,0,0,2023,11,24,4,0,1,0,0
68.0,1,49620.59,22,26346.23,731.0,1,247704.90777003483,1,0,0,0,0,0,0,0,0,0,0,2023,11,25,5,0,1,0,0
30.0,1,99777.64,7,54404.4,804.0,0,165263.73,0,0,0,0,0,1,0,0,0,1,0,2023,11,26,6,0,1,0,0
19.0,0,73840.93,10,22838.63,729.0,1,-57245.27,0,0,0,0,1,0,0,1,0,0,0,2023,11,27,0,0,0,0,0
25.0,1,79352.75,2,27367.28,580.0,0,333930.95,0,0,0,0,0,0,0,0,0,1,0,2023,11,28,1,0,0,0,1
48.0,1,115750.9,22,45318.55,749.0,0,375086.7,0,0,0,1,0,0,1,0,0,0,0,2023,11,29,2,1,0,0,0
61.0,0,99012.44,1,50633.4,337.0,1,210050.13,0,0,0,0,0,0,0,0,1,0,0,2023,11,30,3,0,0,1,0
31.0,1,35012.53,27,42402.61,435.0,1,218775.06,1,0,0,0,1,0,0,0,0,0,1,2023,1,12,3,0,0,0,0
50.0,0,117633.73,16,32807.42,582.0,0,324299.48,1,0,0,1,0,0,0,0,0,0,0,2023,2,12,6,0,0,0,1
34.0,1,69102.19,10,40863.29,574.3770154373927,0,274933.88,0,0,1,0,0,0,1,0,0,0,0,2023,3,12,6,1,0,0,0
23.0,0,74554.55,14,54159.02,722.0,0,145894.18,1,0,1,0,0,0,0,0,1,0,0,2023,4,12,2,0,0,1,0
54.0,0,78415.34,13,28287.31,614.0,1,247704.90777003483,0,0,0,1,0,0,0,1,0,0,0,2023,5,12,4,0,1,0,0
43.0,1,150059.38,3,301.95,373.0,0,375050.87,1,0,0,0,0,0,0,0,0,1,0,2023,6,12,0,0,0,0,0
39.0,0,111812.52,31,19135.82,571.0,1,350226.72,0,0,0,0,1,0,0,0,1,0,0,2023,7,12,2,1,0,0,0
74.0,0,85476.32999999999,0,34798.72,346.0,1,286102.57,0,0,0,1,0,0,0,0,0,0,0,2023,8,12,5,0,0,1,0
72.0,1,95799.25,17,38626.58,772.0,1,355792.81,0,0,0,0,0,1,0,0,0,0,0,2023,9,12,1,0,0,1,0
70.0,0,84996.55,25,29848.79,610.0,0,398532.6,0,0,1,0,0,0,0,0,0,0,0,2023,10,12,3,0,0,0,0
29.0,0,116973.01,31,27080.09,504.0,1,15744.2,1,0,0,1,0,0,0,1,0,0,0,2023,11,12,6,0,1,0,0
50.0,1,93171.23,17,14729.06,697.0,0,144115.52,0,0,1,0,0,0,1,0,0,0,0,2023,12,12,1,0,0,1,0
40.0,1,80721.1,1,33643.66,719.0,1,193477.52,0,0,0,1,0,0,0,0,0,0,1,2023,12,13,2,0,0,0,0
31.0,0,60161.81,16,20066.65,570.0,1,202668.86,0,0,0,0,1,0,0,0,0,1,0,2023,12,14,3,0,0,0,0
48.0,1,113847.67,22,17312.45,434.0,0,396654.78,0,0,0,1,0,0,0,1,0,0,0,2023,12,15,4,0,0,1,0
51.0,1,121943.25,17,6845.41,515.0,1,197072.79,0,0,0,0,0,1,1,0,0,0,0,2023,12,16,5,0,0,0,0
65.0,0,79014.22,8,37200.43,631.0,0,194313.84,0,0,0,1,0,0,0,0,0,0,0,2023,12,17,6,0,0,1,0
47.0,0,85476.32999999999,1,30782.89,617.0,0,247954.26,0,0,0,0,0,1,0,0,0,1,0,2023,12,18,0,0,1,0,0
51.0,0,101600.04,34,33266.12,555.0,1,425290.93,0,0,0,0,0,0,0,0,1,0,0,2023,12,19,1,0,0,0,1
73.0,0,52765.39,26,15103.01,602.0,1,239925.93,0,0,0,1,0,0,0,0,1,0,0,2023,12,20,2,1,0,0,0
26.0,1,61034.74,30,35777.45,510.0,1,363290.93,0,0,0,1,0,0,0,1,0,0,0,2023,12,21,3,0,0,1,0
18.0,0,66299.74,33,21111.23,668.0,1,-41829.8,0,0,1,0,0,0,0,0,1,0,0,2023,12,22,4,1,0,0,0
27.0,0,95471.06,0,38110.69,534.0,1,326421.77,0,0,0,1,0,0,0,0,0,0,0,2023,12,23,5,0,1,0,0
35.0,0,120813.31,27,38729.56,477.0,0,146251.13,1,0,1,0,0,0,0,0,1,0,0,2023,12,24,6,0,0,1,0
34.0,0,85476.32999999999,0,23230.35,574.3770154373927,1,111906.3,0,0,1,0,0,0,0,0,0,1,0,2023,12,25,0,0,0,0,0
40.0,1,154050.07,17,20368.91,625.0,0,223388.11,0,0,0,1,0,0,0,0,1,0,0,2023,12,26,1,0,1,0,0
55.0,0,112806.72,28,48317.83,574.3770154373927,1,224170.1,0,0,0,0,0,1,0,0,0,0,0,2023,12,27,2,0,0,1,0
59.0,0,104301.8,13,61844.12,439.0,0,167555.85,0,0,0,0,0,0,0,0,0,0,0,2023,12,28,3,0,0,0,1
46.22862068965517,0,61996.75,0,10451.21,501.0,0,103887.03,1,0,0,0,0,1,0,1,0,0,0,2023,12,29,4,0,0,0,1
60.0,0,107300.24,25,44275.61,503.0,1,224222.92,0,0,1,0,0,0,0,0,1,0,0,2023,12,30,5,0,0,1,0
47.0,0,84832.59,33,29209.66,534.0,1,171328.88,1,0,0,1,0,0,0,1,0,0,0,2023,12,31,6,0,1,0,0
59.0,1,155049.96,13,34161.99,679.0,1,272632.97,0,0,0,1,0,0,0,0,1,0,0,2024,1,1,0,0,0,0,0
67.0,1,137768.5,5,52906.38,507.0,1,156745.97,1,0,1,0,0,0,0,1,0,0,0,2024,2,1,3,0,0,0,1
50.0,0,93687.17,17,1.0,755.0,1,-27565.11,0,0,0,0,1,0,1,0,0,0,0,2024,3,1,4,0,0,1,0
63.0,1,107370.7,16,46430.45,725.0,1,296022.95,0,0,1,0,0,0,0,0,1,0,0,2024,4,1,0,0,0,0,1
49.0,0,39886.96,11,64781.83,537.0,1,156438.02,0,0,0,0,0,0,0,0,0,1,0,2024,5,1,2,0,0,1,0
38.0,1,117085.55,34,34798.72,301.0,1,422005.2,0,0,0,1,0,0,0,0,0,1,0,2024,6,1,5,0,0,0,0
34.0,1,84450.41,23,28118.37,758.0,1,234371.01,0,0,0,1,0,0,0,0,0,1,0,2024,7,1,0,0,1,0,0
66.0,1,72735.86,1,39266.17,737.0,0,246189.39,1,0,0,0,1,0,0,0,0,1,0,2024,8,1,3,0,0,1,0
67.0,1,92906.47,12,27566.59,763.0,0,97002.39,0,0,0,0,1,0,0,0,0,0,0,2024,9,1,6,0,1,0,0
29.0,1,85476.32999999999,6,23709.71,773.0,1,-820.19,0,0,0,0,0,1,0,0,0,1,0,2024,10,1,1,0,0,0,1
42.0,1,111790.88,24,28493.44,640.0,1,192522.43,0,0,0,0,1,0,1,0,0,0,0,2024,11,1,4,0,0,0,1
53.0,1,49244.57,31,52204.19,698.0,0,335696.92,0,0,0,0,1,0,0,0,0,0,0,2024,12,1,6,1,0,0,0
38.0,0,41539.48,15,26454.51,388.0,1,128548.77,0,0,1,0,0,0,0,0,0,0,0,2024,1,13,5,0,0,1,0
47.0,0,76631.49,0,13139.31,654.0,1,-78948.9,0,0,0,0,0,0,0,1,0,0,0,2024,1,14,6,0,0,1,0
63.0,0,91013.37,26,23509.61,789.0,0,217580.7,0,0,1,0,0,0,0,0,1,0,0,2024,1,15,0,0,0,1,0
32.0,1,36736.08,10,18969.33,746.0,1,150089.02,1,0,0,0,0,0,0,0,0,0,0,2024,1,16,1,0,0,0,1
59.0,0,98150.42,26,15190.32,728.0,1,218400.56,0,0,1,0,0,0,0,0,1,0,0,2024,1,17,2,0,0,1,0
41.0,0,96095.37,2,43358.13,667.0,1,445898.91,1,0,1,0,0,0,0,0,1,0,0,2024,1,18,3,0,0,0,1
36.0,1,42220.14,34,15047.93,465.0,1,196317.48,0,0,0,1,0,0,1,0,0,0,0,2024,1,19,4,0,0,0,1
21.0,1,85476.32999999999,31,26228.7,413.0,1,301939.83,0,0,0,0,0,0,0,0,1,0,0,2024,1,20,5,0,0,0,0
19.0,0,51485.29,9,34044.44,369.0,0,335727.42,0,0,0,0,1,0,0,0,0,0,0,2024,1,21,6,0,0,0,0
29.0,1,22042.8,5,32073.2,638.0,1,303949.0,0,0,0,0,0,0,0,0,0,0,0,2024,1,22,0,0,0,0,1
46.22862068965517,0,42543.12,1,27268.78,494.0,0,296791.47,0,0,0,0,0,0,1,0,0,0,0,2024,1,23,1,0,0,0,1
48.0,1,44323.65,2,25791.24,371.0,0,-19954.45,0,0,0,1,0,0,0,0,0,0,0,2024,1,24,2,0,0,0,0
66.0,0,88088.65,7,13159.34,655.0,1,356879.9,0,0,1,0,0,0,0,0,0,0,0,2024,1,25,3,0,1,0,0
19.0,0,130516.66,12,58646.63,490.0,1,106592.54,0,0,1,0,0,0,0,1,0,0,0,2024,1,26,4,0,0,1,0
26.0,1,106885.17,33,25294.79,690.0,0,140544.66,0,0,1,0,0,0,0,0,1,0,0,2024,1,27,5,0,0,1,0
67.0,1,122959.16,19,44763.71,677.0,1,247704.90777003483,0,0,0,0,0,0,0,0,1,0,0,2024,1,28,6,0,0,1,0
52.0,1,108279.64,26,34798.72,632.0,1,255630.89,0,0,0,0,0,1,1,0,0,0,0,2024,1,29,0,0,0,0,1
61.0,1,49686.09,18,24532.57,520.0,1,262034.84,1,0,0,1,0,0,0,0,0,0,0,2024,1,30,1,0,0,0,0
51.0,1,62038.74,7,43670.8,632.0,1,291073.49,1,0,0,0,0,0,1,0,0,0,0,2024,1,31,2,0,1,0,0
72.0,1,84541.02,17,16713.9,305.0,1,473014.4,0,0,1,0,0,0,0,0,0,1,0,2024,1,2,1,0,1,0,0
30.0,0,92877.39,31,61623.17,804.0,1,145767.94,0,0,0,0,0,1,0,1,0,0,0,2024,2,2,4,1,0,0,0
65.0,0,64298.13,6,39100.64,507.0,0,141927.26,1,0,0,0,0,1,0,0,0,1,0,2024,3,2,5,0,0,0,0
43.0,0,51552.04,15,57233.35,591.0,0,325349.34,0,0,0,0,0,0,0,1,0,0,0,2024,4,2,1,0,0,0,0
19.0,0,30633.26,34,33150.11,752.0,0,164753.0,0,0,0,1,0,0,0,0,1,0,0,2024,5,2,3,0,0,1,0
41.0,0,90513.9,22,34798.72,574.3770154373927,0,422371.35,1,0,1,0,0,0,0,0,0,0,0,2024,6,2,6,0,1,0,0
41.0,0,98586.26,23,60695.09,583.0,0,218955.67,0,0,0,0,1,0,1,0,0,0,0,2024,7,2,1,0,1,0,0
46.0,0,134626.25,24,13927.77,686.0,0,172157.05,0,0,1,0,0,0,0,0,0,0,0,2024,8,2,4,0,0,1,0
27.0,0,60434.52,15,44034.97,498.0,1,349864.25,0,0,1,0,0,0,0,0,1,0,0,2024,9,2,0,0,0,0,0
66.0,1,76558.83,21,44124.35,710.0,1,247704.90777003483,1,0,0,0,0,1,1,0,0,0,0,2024,10,2,2,0,0,1,0
35.0,0,52976.95,1,43179.56,834.0,1,327053.09,1,0,0,0,0,0,0,0,1,0,0,2024,11,2,5,0,0,0,1
70.0,1,73999.07,19,35619.61,825.0,0,307299.6,0,0,0,0,0,0,0,1,0,0,0,2024,12,2,0,0,0,0,1
74.0,1,106528.4,3,33956.95,746.0,1,216086.11,0,0,0,0,0,0,0,1,0,0,0,2024,2,13,1,0,1,0,0
22.0,1,90605.05,34,34094.54,677.0,1,202027.25,0,0,0,0,0,0,0,1,0,0,0,2024,2,14,2,0,0,0,0
59.0,0,95719.44,9,18646.18,636.0,1,317765.41,0,0,0,0,1,0,0,0,1,0,0,2024,2,15,3,0,1,0,0
42.0,0,84913.05,14,35617.28,417.0,1,147844.33,0,0,0,0,1,0,0,0,0,0,0,2024,10,3,3,0,0,0,0
46.22862068965517,0,67431.99,10,32697.33,454.0,1,79513.15,0,0,0,0,0,0,0,0,0,0,0,2024,2,17,5,0,0,0,0
34.0,0,105599.57,15,16540.07,681.0,1,170362.94,0,0,1,0,0,0,0,0,1,0,0,2024,2,18,6,0,0,0,0
40.0,0,55058.21,3,33246.54,301.0,1,107786.76,0,0,0,0,0,0,0,0,0,1,0,2024,2,19,0,1,0,0,0
62.0,1,105408.74,8,41661.89,497.0,1,85046.58,0,0,1,0,0,0,1,0,0,0,0,2024,2,20,1,1,0,0,0
51.0,0,68963.51,9,37210.18,683.0,1,172417.83,0,0,1,0,0,0,0,1,0,0,0,2024,2,21,2,0,1,0,0
37.0,1,86847.13,13,34798.72,707.0,0,274907.46,0,0,0,0,0,0,0,0,0,1,0,2024,2,22,3,0,0,0,1
58.0,1,51689.47,5,27316.09,747.0,0,247704.90777003483,0,0,1,0,0,0,1,0,0,0,0,2024,2,23,4,0,0,0,1
45.0,1,33995.34,12,19120.83,783.0,0,322235.38,0,0,0,0,0,1,0,0,0,0,0,2024,2,24,5,0,1,0,0
58.0,0,102640.13,14,19393.21,706.0,0,174558.83,0,0,0,0,1,0,0,0,0,1,0,2024,2,25,6,0,0,1,0
58.0,0,140826.93,21,24542.59,535.0,1,49241.17,0,0,0,1,0,0,0,0,0,1,0,2024,2,26,0,0,0,0,0
67.0,0,147635.59,24,39672.05,762.0,0,118071.22,0,0,0,1,0,0,0,0,1,0,0,2024,2,27,1,1,0,0,0
54.0,0,155611.12,9,31460.89,499.0,1,174686.01,1,0,1,0,0,0,0,0,0,0,0,2024,2,28,2,0,0,1,0
60.0,1,97835.13,26,22126.22,522.0,0,407163.48,0,0,0,0,0,0,0,0,0,0,0,2024,2,29,3,0,0,0,0
60.0,1,98880.0,21,36992.35,460.0,0,296352.8,1,0,0,0,1,0,0,0,0,1,0,2024,1,3,2,1,0,0,0
63.0,1,85476.32999999999,13,10281.21,334.0,1,228911.6,1,0,0,0,0,1,0,0,0,1,0,2024,2,3,5,1,0,0,0
42.0,1,98057.17,32,60543.72,491.0,0,163906.66,0,0,0,0,0,0,1,0,0,0,0,2024,3,3,6,0,0,0,1
32.0,1,96049.98,4,28772.51,675.0,0,431668.9,1,0,0,0,0,0,0,0,0,1,0,2024,4,3,2,0,0,0,1
48.0,0,63721.69,33,51248.56,504.0,0,137722.81,0,0,0,1,0,0,0,0,0,0,0,2024,5,3,4,0,0,1,0
46.22862068965517,1,138545.41,27,39737.17,845.0,0,247704.90777003483,0,0,0,1,0,0,0,0,0,0,0,2024,6,3,0,1,0,0,0
33.0,1,94394.59,10,20136.7,613.0,1,383027.31,1,0,0,0,0,0,0,1,0,0,0,2024,7,3,2,0,0,0,1
31.0,1,71939.58,9,40576.89,537.0,1,328054.32,0,0,1,0,0,0,0,0,1,0,0,2024,8,3,5,0,0,1,0
62.0,1,34851.77,15,32160.18,783.0,1,475623.49,1,0,0,0,1,0,0,0,0,0,0,2024,9,3,1,0,0,0,0
51.0,0,160394.8,7,11051.06,508.0,1,427433.08,1,0,0,0,1,0,1,0,0,0,0,2024,10,3,3,0,0,0,1
67.0,1,85476.32999999999,6,17183.55,577.0,1,179900.58,0,0,1,0,0,0,0,0,0,0,1,2024,11,3,6,0,0,0,0
48.0,0,98171.18,27,34584.43,495.0,1,279581.66,0,0,0,0,0,1,0,0,0,0,0,2024,12,3,1,0,1,0,0
35.0,1,65726.37,9,39249.11,371.0,1,472291.98,0,0,1,0,0,0,0,0,0,0,1,2024,3,13,2,0,1,0,0
66.0,1,93298.16,34,27199.39,560.0,1,306038.5,0,0,0,1,0,0,0,0,1,0,0,2024,3,14,3,0,0,0,1
46.0,0,89314.93,18,22516.49,431.0,1,313190.54,0,0,0,0,1,0,1,0,0,0,0,2024,3,15,4,0,0,0,0
18.0,0,85476.32999999999,34,58983.92,573.0,1,387645.32,1,0,1,0,0,0,0,0,1,0,0,2024,3,16,5,0,0,0,0
23.0,0,42790.19,17,40353.07,302.0,1,317699.92,0,0,1,0,0,0,0,0,1,0,0,2024,3,17,6,0,0,0,0
47.0,1,76865.21,0,42199.81,554.0,0,13646.95,0,0,0,0,0,0,0,1,0,0,0,2024,3,18,0,0,0,0,0
24.0,1,85476.32999999999,20,35117.41,577.0,0,294589.44,0,0,0,1,0,0,0,0,0,0,0,2024,3,19,1,0,0,0,0
64.0,0,82477.94,8,43947.26,752.0,1,347318.4,0,0,0,0,0,1,1,0,0,0,0,2024,3,20,2,0,0,0,0
26.0,0,58936.9,25,54100.45,588.0,1,350007.07,0,0,0,0,0,0,0,0,0,1,0,2024,3,21,3,0,0,1,0
44.0,1,85476.32999999999,13,28893.89,559.0,1,251731.16,0,0,0,0,1,0,1,0,0,0,0,2024,3,22,4,0,0,0,1
53.0,1,119638.61,6,28314.22,670.0,1,379479.18,0,0,0,0,1,0,0,0,0,1,0,2024,3,23,5,0,1,0,0
19.0,1,124601.75,33,40351.59,817.0,0,263022.82,0,0,0,0,0,1,0,1,0,0,0,2024,3,24,6,0,1,0,0
62.0,0,99881.23,13,41274.09,424.0,1,247704.90777003483,1,0,0,0,1,0,0,0,0,0,0,2024,3,25,0,0,0,1,0
22.0,0,82816.22,9,10367.4,353.0,0,250220.87,0,0,0,1,0,0,0,0,0,0,0,2024,3,26,1,0,0,1,0
25.0,0,70744.53,24,26559.0,692.0,1,309409.23,0,0,0,0,0,1,0,0,1,0,0,2024,3,27,2,0,0,0,1
20.0,1,51726.52,6,36743.05,471.0,1,71695.08,0,0,0,0,1,0,1,0,0,0,0,2024,3,28,3,1,0,0,0
74.0,0,60226.48,5,57088.82,681.0,1,205214.46,0,0,0,1,0,0,1,0,0,0,0,2024,3,29,4,0,0,1,0
42.0,0,91643.56,14,43485.41,333.0,1,430114.71,1,0,0,1,0,0,1,0,0,0,0,2024,3,30,5,0,0,0,0
38.0,0,87791.07,25,60245.21,438.0,0,410069.58,0,1,0,0,0,0,0,0,1,0,0,2024,3,31,6,0,0,0,1
30.0,0,77048.15,16,3850.79,572.0,1,211484.27,0,0,0,0,0,0,0,0,0,0,0,2024,1,4,3,0,0,1,0
68.0,0,61496.47,4,15087.15,326.0,1,193795.9,0,0,0,0,0,0,0,0,0,0,0,2024,2,4,6,0,0,0,1
52.0,1,52068.29,10,22168.45,426.0,0,396760.59,0,0,0,0,0,1,0,0,0,0,0,2024,3,4,0,0,0,0,0
74.0,1,88440.38,16,38097.02,469.0,1,324438.45,1,0,1,0,0,0,0,0,0,1,0,2024,4,4,3,1,0,0,0
74.0,1,51504.59,34,59308.49,647.0,1,198540.72,0,0,1,0,0,0,1,0,0,0,0,2024,5,4,5,0,0,0,0
65.0,1,120095.35,32,30602.54,818.0,0,688174.17,0,0,0,0,1,0,0,0,0,0,0,2024,6,4,1,0,0,0,0
62.0,1,101373.05,26,23472.15,326.0,1,513206.17,1,0,0,0,1,0,0,0,0,0,0,2024,7,4,3,0,1,0,0
39.0,1,146648.09,12,15977.69,411.0,1,123362.29,0,0,0,1,0,0,1,0,0,0,0,2024,8,4,6,0,1,0,0
37.0,1,97985.37,5,53444.47,559.0,1,315631.4,1,0,1,0,0,0,0,0,0,0,0,2024,9,4,2,0,0,0,0
19.0,1,104370.45,9,65131.48,440.0,1,218145.99,0,0,0,0,0,0,0,0,0,1,0,2024,10,4,4,1,0,0,0
63.0,1,92986.62,31,26338.06,613.0,1,319081.36,0,0,0,1,0,0,0,0,0,0,1,2024,11,4,0,0,1,0,0
46.0,0,92040.88,5,23003.67,624.0,0,300487.5,0,0,0,0,1,0,1,0,0,0,0,2024,12,4,2,1,0,0,0
67.0,0,105257.88,18,37360.96,556.0,1,143428.98,0,0,1,0,0,0,0,1,0,0,0,2024,4,13,5,1,0,0,0
45.0,1,80823.36,1,49111.43,591.0,0,217360.11,0,0,1,0,0,0,0,1,0,0,0,2024,4,14,6,0,1,0,0
46.22862068965517,0,141740.76,32,39725.39,453.0,0,162731.79,0,0,0,0,0,0,0,0,0,0,0,2024,4,15,0,0,0,0,0
18.0,1,101313.87,8,27336.41,454.0,1,316054.43,1,0,0,0,0,0,0,0,0,1,0,2024,4,16,1,0,0,0,1
0.0,1,93309.31,31,34798.72,368.0,0,265575.78,0,0,0,1,0,0,0,0,1,0,0,2024,4,17,2,1,0,0,0
67.0,0,17021.11,3,12571.78,730.0,1,120791.94,0,0,0,0,1,0,0,0,0,1,0,2024,4,18,3,1,0,0,0
38.0,1,42600.71,3,47832.52,383.0,0,134553.98,1,0,1,0,0,0,0,0,0,0,0,2024,4,19,4,0,0,0,0
26.0,0,85476.32999999999,20,46885.0,372.0,0,326119.76,0,0,0,1,0,0,1,0,0,0,0,2024,4,20,5,1,0,0,0
21.0,0,86756.17,34,18028.01,344.0,1,370684.42,0,0,0,1,0,0,1,0,0,0,0,2024,4,21,6,0,0,0,1
53.0,0,70004.46,33,32390.69,720.0,0,461864.82,0,0,0,0,0,0,1,0,0,0,0,2024,4,22,0,0,0,0,1
65.0,1,111414.54,0,16840.44,736.0,1,98340.09,1,0,0,0,1,0,0,0,1,0,0,2024,4,23,1,0,1,0,0
32.0,0,76174.25,12,37464.15,377.0,0,155349.54,0,0,0,0,0,1,0,0,0,0,0,2024,4,24,2,0,1,0,0
46.22862068965517,1,84184.8,11,13237.05,574.3770154373927,1,446349.44,1,0,0,0,0,1,1,0,0,0,0,2024,4,25,3,0,0,0,0
41.0,1,50171.27,21,31762.34,725.0,1,37460.93,0,0,0,1,0,0,0,1,0,0,0,2024,4,26,4,0,0,0,1
62.0,1,55772.87,32,56611.53,604.0,0,95003.7,0,0,0,0,0,1,0,1,0,0,0,2024,4,27,5,0,0,0,0
44.0,0,75321.46,10,64191.88,574.3770154373927,1,36328.81,0,0,0,0,0,1,0,0,0,0,0,2024,4,28,6,0,0,0,1
47.0,1,85476.32999999999,1,18313.48,788.0,1,375567.87,0,0,1,0,0,0,0,0,0,0,0,2024,4,29,0,0,1,0,0
51.0,0,131065.59,30,46039.93,566.0,1,31392.08,1,0,0,0,1,0,0,0,1,0,0,2024,4,30,1,0,0,1,0
48.0,1,53862.76,13,25658.23,788.0,1,284458.16,0,0,0,0,0,0,0,0,0,0,0,2024,1,5,4,0,0,0,0
47.0,1,71811.68,6,43493.14,417.0,1,295057.42,0,0,0,1,0,0,0,1,0,0,0,2024,2,5,0,0,0,0,0
22.0,1,98805.64,7,45868.27,322.0,1,312725.42,0,0,0,0,0,0,0,1,0,0,0,2024,3,5,1,1,0,0,0
38.0,0,80880.81,18,39833.19,561.0,1,193409.57,0,0,0,0,0,0,0,0,1,0,0,2024,4,5,4,0,0,0,1
52.0,0,100957.19,8,22583.82,513.0,1,213764.29,0,0,1,0,0,0,1,0,0,0,0,2024,5,5,6,0,1,0,0
20.0,0,79808.53,12,34828.16,626.0,0,158947.83,0,0,0,0,0,1,0,1,0,0,0,2024,6,5,2,0,0,0,1
46.22862068965517,1,80797.11,31,28410.79,684.0,1,278493.96,0,1,0,0,0,0,1,0,0,0,0,2024,7,5,4,1,0,0,0
25.0,1,50709.34,7,2892.26,698.0,0,391865.37,1,1,0,0,0,0,0,0,0,0,0,2024,8,5,0,1,0,0,0
18.0,0,111342.2,0,26638.86,514.0,1,247704.90777003483,0,0,1,0,0,0,0,1,0,0,0,2024,9,5,3,0,0,0,1
53.0,0,115636.98,3,32615.17,388.0,0,250899.2,0,0,0,0,1,0,1,0,0,0,0,2024,10,5,5,0,1,0,0
54.0,0,80362.4,24,34888.26,370.0,1,186740.51,0,0,0,0,0,0,1,0,0,0,0,2024,11,5,1,1,0,0,0
52.0,1,123094.64,26,36996.67,356.0,1,120238.88,0,0,0,0,0,0,0,0,0,0,0,2024,12,5,3,0,0,0,0
50.0,1,93383.66,16,51309.78,436.0,1,209510.04,0,0,0,0,0,1,0,0,0,0,0,2024,5,13,0,0,1,0,0
56.0,1,101614.63,5,23261.87,679.0,1,247704.90777003483,0,0,0,0,0,1,0,0,0,1,0,2024,5,14,1,0,0,0,0
38.0,1,55371.59,14,31709.26,474.0,1,139822.25,1,0,0,0,0,1,1,0,0,0,0,2024,5,15,2,0,0,0,0
22.0,0,20413.2,4,6611.24,629.0,1,282918.73,1,0,0,0,0,1,0,0,1,0,0,2024,5,16,3,0,0,0,0
59.0,0,107933.53,1,36915.64,327.0,1,247704.90777003483,1,0,0,0,1,0,0,0,1,0,0,2024,5,17,4,0,0,0,0
32.0,1,163287.67,0,38495.87,780.0,1,238628.48,0,0,0,1,0,0,1,0,0,0,0,2024,5,18,5,1,0,0,0
22.0,0,67246.69,22,51446.75,428.0,1,437147.25,1,0,0,0,0,1,0,1,0,0,0,2024,5,19,6,0,0,0,1
31.0,1,87089.54,13,24477.5,773.0,0,260068.61,0,0,0,0,0,1,0,0,0,1,0,2024,5,20,0,0,1,0,0
68.0,1,105293.69,17,45021.41,401.0,1,271959.85,0,0,0,1,0,0,0,0,0,1,0,2024,5,21,1,0,0,1,0
64.0,0,123380.23,11,59534.87,763.0,0,255808.67,1,0,0,0,0,0,0,0,0,1,0,2024,5,22,2,0,0,0,0
24.0,1,88251.35,9,29279.6,319.0,0,434094.56,0,0,0,1,0,0,0,1,0,0,0,2024,5,23,3,1,0,0,0
61.0,1,106385.27,24,38902.23,660.0,1,212355.21,0,0,1,0,0,0,1,0,0,0,0,2024,5,24,4,1,0,0,0
49.0,1,66040.68,32,37501.03,362.0,0,279496.96,1,0,0,0,1,0,0,0,0,0,0,2024,5,25,5,0,0,1,0
60.0,0,75911.84,10,27697.15,350.0,1,146661.08,0,0,1,0,0,0,0,0,0,1,0,2024,5,26,6,0,1,0,0
73.0,0,92843.02,33,19145.33,420.0,0,322160.21,0,0,0,0,0,1,0,0,1,0,0,2024,5,28,1,0,1,0,0
52.0,1,19315.37,19,47993.63,679.0,1,274544.59,0,0,0,1,0,0,0,0,0,0,0,2024,5,29,2,0,0,0,0
70.0,0,84922.07,27,34798.72,413.0,1,176218.74,1,0,0,0,0,0,0,1,0,0,0,2024,5,30,3,1,0,0,0
62.0,1,140628.0,13,61003.13,821.0,1,109817.03,0,0,0,0,0,0,0,0,0,0,0,2024,5,31,4,0,1,0,0
54.0,1,82629.35,11,34645.92,388.0,1,379981.23,0,0,0,0,0,0,1,0,0,0,0,2024,1,6,5,0,0,0,0
46.22862068965517,1,96823.1,1,24928.02,716.0,0,392785.79,0,0,0,1,0,0,0,0,0,0,1,2024,2,6,1,0,0,1,0
47.0,1,21055.78,14,155.17,407.0,0,74130.62,1,0,0,0,1,0,0,1,0,0,0,2024,3,6,2,0,1,0,0
70.0,0,74367.34,14,30624.65,625.0,1,332810.32,0,0,0,0,0,0,1,0,0,0,0,2024,4,6,5,0,0,0,0
64.0,0,88405.51,30,65769.93,719.0,0,358497.55,0,0,0,1,0,0,0,0,0,1,0,2024,5,6,0,0,1,0,0
45.0,0,89000.97,3,45624.82,457.0,0,139255.82,1,0,0,0,0,0,0,0,0,0,0,2024,6,6,3,0,1,0,0
49.0,0,70825.78,5,31423.89,660.0,1,267446.51,1,0,0,0,0,0,0,0,0,1,0,2024,7,6,5,0,0,0,1
53.0,0,74810.56,26,25922.28,813.0,1,473304.11,0,0,0,0,0,1,0,0,0,0,0,2024,8,6,1,0,0,0,1
61.0,0,39251.94,22,34798.72,617.0,0,279731.79,0,1,0,0,0,0,0,0,1,0,0,2024,9,6,4,0,0,1,0
31.0,1,54419.68,1,31473.46,419.0,1,200468.45,1,0,1,0,0,0,0,1,0,0,0,2024,10,6,6,0,0,0,0
