customer_id,age,gender,city,income,education,experience_years,monthly_spending,credit_score,signup_date,has_credit_card,loan_amount,employment_type,defaulted
C101542,44.0,Male,karachi,85476.32999999999,Intermediate,13,28893.89,559.0,2024-03-22,Yes,251731.16,Unemployed,0
C101543,53.0,Male,karachi,119638.61,PhD,6,28314.22,670.0,2024-03-23,Yes,379479.18,Private,0
C101544,19.0,Male,rawalpindi,124601.75,Master,33,40351.59,817.0,2024-03-24,No,263022.82,Private,0
C101545,62.0,Female,karachi,99881.23,Bachelor,13,41274.09,424.0,2024-03-25,Yes,247704.90777003483,Student,1
C101546,22.0,Female,islamabad,82816.22,Bachelor,9,10367.4,353.0,2024-03-26,No,250220.87,Student,0
C101547,25.0,Female,rawalpindi,70744.53,Matric,24,26559.0,692.0,2024-03-27,Yes,309409.23,Unemployed,0
C101548,20.0,Male,karachi,51726.52,Intermediate,6,36743.05,471.0,2024-03-28,Yes,71695.08,Government,0
C101549,74.0,Female,islamabad,60226.48,Intermediate,5,57088.82,681.0,2024-03-29,Yes,205214.46,Student,0
C101550,42.0,Female,islamabad,91643.56,Intermediate,14,43485.41,333.0,2024-03-30,Yes,430114.71,Business,1
C101551,38.0,Female,Unknown,87791.07,Matric,25,60245.21,438.0,2024-03-31,No,410069.58,Unemployed,0
C101552,30.0,Female,Lahore,77048.15,Bachelor,16,3850.79,572.0,2024-01-04,Yes,211484.27,Student,0
C101553,68.0,Female,Lahore,61496.47,Bachelor,4,15087.15,326.0,2024-02-04,Yes,193795.9,Unemployed,0
C101554,52.0,Male,rawalpindi,52068.29,Bachelor,10,22168.45,426.0,2024-03-04,No,396760.59,Business,0
C101555,74.0,Male,faisalabad,88440.38,PhD,16,38097.02,469.0,2024-04-04,Yes,324438.45,Government,1
C101556,74.0,Male,faisalabad,51504.59,Intermediate,34,59308.49,647.0,2024-05-04,Yes,198540.72,Business,0
C101557,65.0,Male,karachi,120095.35,Bachelor,32,30602.54,818.0,2024-06-04,No,688174.17,Business,0
C101558,62.0,Male,karachi,101373.05,Bachelor,26,23472.15,326.0,2024-07-04,Yes,513206.17,Private,1
C101559,39.0,Male,islamabad,146648.09,Intermediate,12,15977.69,411.0,2024-08-04,Yes,123362.29,Private,0
C101560,37.0,Male,faisalabad,97985.37,Bachelor,5,53444.47,559.0,2024-09-04,Yes,315631.4,Business,1
C101561,19.0,Male,Lahore,104370.45,PhD,9,65131.48,440.0,2024-10-04,Yes,218145.99,Government,0
C101562,63.0,Male,islamabad,92986.62,Unknown,31,26338.06,613.0,2024-11-04,Yes,319081.36,Private,0
C101563,46.0,Female,karachi,92040.88,Intermediate,5,23003.67,624.0,2024-12-04,No,300487.5,Government,0
C101564,67.0,Female,faisalabad,105257.88,Master,18,37360.96,556.0,2024-04-13,Yes,143428.98,Government,0
C101565,45.0,Male,faisalabad,80823.36,Master,1,49111.43,591.0,2024-04-14,No,217360.11,Private,0
C101566,46.22862068965517,Female,Lahore,141740.76,Bachelor,32,39725.39,453.0,2024-04-15,No,162731.79,Business,0
C101567,18.0,Male,Lahore,101313.87,PhD,8,27336.41,454.0,2024-04-16,Yes,316054.43,Unemployed,1
C101568,0.0,Male,islamabad,93309.31,Matric,31,34798.72,368.0,2024-04-17,No,265575.78,Government,0
C101569,67.0,Female,karachi,17021.11,PhD,3,12571.78,730.0,2024-04-18,Yes,120791.94,Government,0
C101570,38.0,Male,faisalabad,42600.71,Bachelor,3,47832.52,383.0,2024-04-19,No,134553.98,Business,1
C101571,26.0,Female,islamabad,85476.32999999999,Intermediate,20,46885.0,372.0,2024-04-20,No,326119.76,Government,0
C101572,21.0,Female,islamabad,86756.17,Intermediate,34,18028.01,344.0,2024-04-21,Yes,370684.42,Unemployed,0
C101573,53.0,Female,Lahore,70004.46,Intermediate,33,32390.69,720.0,2024-04-22,No,461864.82,Unemployed,0
C101574,65.0,Male,karachi,111414.54,Matric,0,16840.44,736.0,2024-04-23,Yes,98340.09,Private,1
C101575,32.0,Female,rawalpindi,76174.25,Bachelor,12,37464.15,377.0,2024-04-24,No,155349.54,Private,0
C101576,46.22862068965517,Male,rawalpindi,84184.8,Intermediate,11,13237.05,574.3770154373927,2024-04-25,Yes,446349.44,Business,1
C101577,41.0,Male,islamabad,50171.27,Master,21,31762.34,725.0,2024-04-26,Yes,37460.93,Unemployed,0
C101578,62.0,Male,rawalpindi,55772.87,Master,32,56611.53,604.0,2024-04-27,No,95003.7,Business,0
C101579,44.0,Female,rawalpindi,75321.46,Bachelor,10,64191.88,574.3770154373927,2024-04-28,Yes,36328.81,Unemployed,0
C101580,47.0,Male,faisalabad,85476.32999999999,Bachelor,1,18313.48,788.0,2024-04-29,Yes,375567.87,Private,0
C101581,51.0,Female,karachi,131065.59,Matric,30,46039.93,566.0,2024-04-30,Yes,31392.08,Student,1
C101582,48.0,Male,Lahore,53862.76,Bachelor,13,25658.23,788.0,2024-01-05,Yes,284458.16,Business,0
C101583,47.0,Male,islamabad,71811.68,Master,6,43493.14,417.0,2024-02-05,Yes,295057.42,Business,0
C101584,22.0,Male,Lahore,98805.64,Master,7,45868.27,322.0,2024-03-05,Yes,312725.42,Government,0
C101585,38.0,Female,Lahore,80880.81,Matric,18,39833.19,561.0,2024-04-05,Yes,193409.57,Unemployed,0
C101586,52.0,Female,faisalabad,100957.19,Intermediate,8,22583.82,513.0,2024-05-05,Yes,213764.29,Private,0
C101587,20.0,Female,rawalpindi,79808.53,Master,12,34828.16,626.0,2024-06-05,No,158947.83,Unemployed,0
C101588,46.22862068965517,Male,Unknown,80797.11,Intermediate,31,28410.79,684.0,2024-07-05,Yes,278493.96,Government,0
C101589,25.0,Male,Unknown,50709.34,Bachelor,7,2892.26,698.0,2024-08-05,No,391865.37,Government,1
C101590,18.0,Female,faisalabad,111342.2,Master,0,26638.86,514.0,2024-09-05,Yes,247704.90777003483,Unemployed,0
C101591,53.0,Female,karachi,115636.98,Intermediate,3,32615.17,388.0,2024-10-05,No,250899.2,Private,0
C101592,54.0,Female,Lahore,80362.4,Intermediate,24,34888.26,370.0,2024-11-05,Yes,186740.51,Government,0
C101593,52.0,Male,Lahore,123094.64,Bachelor,26,36996.67,356.0,2024-12-05,Yes,120238.88,Business,0
C101594,50.0,Male,rawalpindi,93383.66,Bachelor,16,51309.78,436.0,2024-05-13,Yes,209510.04,Private,0
C101595,56.0,Male,rawalpindi,101614.63,PhD,5,23261.87,679.0,2024-05-14,Yes,247704.90777003483,Business,0
C101596,38.0,Male,rawalpindi,55371.59,Intermediate,14,31709.26,474.0,2024-05-15,Yes,139822.25,Business,1
C101597,22.0,Female,rawalpindi,20413.2,Matric,4,6611.24,629.0,2024-05-16,Yes,282918.73,Business,1
C101598,59.0,Female,karachi,107933.53,Matric,1,36915.64,327.0,2024-05-17,Yes,247704.90777003483,Business,1
C101599,32.0,Male,islamabad,163287.67,Intermediate,0,38495.87,780.0,2024-05-18,Yes,238628.48,Government,0
C101600,22.0,Female,rawalpindi,67246.69,Master,22,51446.75,428.0,2024-05-19,Yes,437147.25,Unemployed,1
C101601,31.0,Male,rawalpindi,87089.54,PhD,13,24477.5,773.0,2024-05-20,No,260068.61,Private,0
C101602,68.0,Male,islamabad,105293.69,PhD,17,45021.41,401.0,2024-05-21,Yes,271959.85,Student,0
C101603,64.0,Female,Lahore,123380.23,PhD,11,59534.87,763.0,2024-05-22,No,255808.67,Business,1
C101604,24.0,Male,islamabad,88251.35,Master,9,29279.6,319.0,2024-05-23,No,434094.56,Government,0
C101605,61.0,Male,faisalabad,106385.27,Intermediate,24,38902.23,660.0,2024-05-24,Yes,212355.21,Government,0
C101606,49.0,Male,karachi,66040.68,Bachelor,32,37501.03,362.0,2024-05-25,no,279496.96,Student,1
C101607,60.0,Female,faisalabad,75911.84,PhD,10,27697.15,350.0,2024-05-26,Yes,146661.08,Private,0
C101609,73.0,Female,rawalpindi,92843.02,Matric,33,19145.33,420.0,2024-05-28,No,322160.21,Private,0
C101610,52.0,Male,islamabad,19315.37,Bachelor,19,47993.63,679.0,2024-05-29,Yes,274544.59,Business,0
C101611,70.0,Female,Lahore,84922.07,Master,27,34798.72,413.0,2024-05-30,Yes,176218.74,Government,1
C101612,62.0,Male,Lahore,140628.0,Bachelor,13,61003.13,821.0,2024-05-31,Yes,109817.03,Private,0
C101613,54.0,Male,Lahore,82629.35,Intermediate,11,34645.92,388.0,2024-01-06,Yes,379981.23,Business,0
C101614,46.22862068965517,Male,islamabad,96823.1,Unknown,1,24928.02,716.0,2024-02-06,No,392785.79,Student,0
C101615,47.0,Male,karachi,21055.78,Master,14,155.17,407.0,2024-03-06,No,74130.62,Private,1
C101616,70.0,Female,Lahore,74367.34,Intermediate,14,30624.65,625.0,2024-04-06,Yes,332810.32,Business,0
C101617,64.0,Female,islamabad,88405.51,PhD,30,65769.93,719.0,2024-05-06,No,358497.55,Private,0
C101618,45.0,Female,Lahore,89000.97,Bachelor,3,45624.82,457.0,2024-06-06,No,139255.82,Private,1
C101619,49.0,Female,Lahore,70825.78,PhD,5,31423.89,660.0,2024-07-06,Yes,267446.51,Unemployed,1
C101620,53.0,Female,rawalpindi,74810.56,Bachelor,26,25922.28,813.0,2024-08-06,Yes,473304.11,Unemployed,0
C101621,61.0,Female,Unknown,39251.94,Matric,22,34798.72,617.0,2024-09-06,No,279731.79,Student,0
C101622,31.0,Male,faisalabad,54419.68,Master,1,31473.46,419.0,2024-10-06,Yes,200468.45,Business,1
C101623,28.0,Male,islamabad,73189.72,Bachelor,26,49719.33,745.0,2024-11-06,Yes,182797.53,Government,0
C101624,59.0,Female,islamabad,100032.85,Intermediate,1,32711.38,676.0,2024-12-06,Yes,225783.54,Student,0
C101625,47.0,Female,islamabad,84374.45,Master,30,30008.34,574.3770154373927,2024-06-13,No,323792.97,Private,0
C101626,49.0,Female,islamabad,106002.55,Master,1,4072.61,393.0,2024-06-14,No,330979.34,Government,0
C101627,45.0,Male,Lahore,119276.28,Master,4,22528.0,461.0,2024-06-15,Yes,365226.21,Business,0
C101628,57.0,Female,karachi,69937.19,PhD,5,42395.04,667.0,2024-06-16,Yes,205839.48,Government,0
C101629,45.0,Male,rawalpindi,69612.82,Master,17,61988.74,538.0,2024-06-17,No,240181.64,Unemployed,0
C101630,56.0,Female,islamabad,129935.69,Bachelor,33,27711.01,631.0,2024-06-18,Yes,347073.24,Private,0
C101631,47.0,Female,islamabad,55332.99,Matric,8,31927.19,432.0,2024-06-19,No,196555.8,Government,0
C101632,20.0,Female,faisalabad,46156.67,Matric,4,45920.16,609.0,2024-06-20,Yes,375106.3,Business,0
C101633,52.0,Male,islamabad,62477.97,Matric,20,44542.25,309.0,2024-06-21,Yes,247704.90777003483,Government,0
C101634,22.0,Male,Lahore,40009.8,Master,27,45328.99,312.0,2024-06-22,No,153568.03,Private,0
C101635,52.0,Male,faisalabad,44113.17,Intermediate,16,37067.13,648.0,2024-06-23,YES,65632.29,Business,0
C101636,22.0,Female,Lahore,50241.25,Master,24,35996.06,591.0,2024-06-24,No,261544.71,Unemployed,1
C101637,72.0,Male,rawalpindi,71556.91,PhD,11,57855.94,382.0,2024-06-25,Yes,247704.90777003483,Government,0
C101638,31.0,Male,islamabad,101786.19,Bachelor,20,64760.15,497.0,2024-06-26,Yes,88248.98,Unemployed,0
C101639,30.0,Female,islamabad,80232.81,Bachelor,11,38240.83,412.0,2024-06-27,No,190342.08,Business,0
C101640,18.0,Male,islamabad,60897.91,Master,12,27269.52,398.0,2024-06-28,Yes,248014.31,Government,0
C101641,26.0,Male,faisalabad,142104.04,Bachelor,12,62278.34,447.0,2024-06-29,Yes,94386.45,Unemployed,0
C101642,19.0,Male,Lahore,73867.1,Matric,8,48727.92,552.0,2024-06-30,No,216752.87,Student,0
C101643,59.0,Female,rawalpindi,98554.16,Master,7,21529.74,681.0,2024-01-07,Yes,247704.90777003483,Private,0
C101644,25.0,Female,Lahore,85476.32999999999,Intermediate,29,21510.61,783.0,2024-02-07,Yes,253560.63,Unemployed,0
C101645,31.0,Male,islamabad,75725.07,Intermediate,30,58181.82,658.0,2024-03-07,Yes,349266.05,Student,0
C101646,69.0,Female,islamabad,98739.73,PhD,7,28228.0,775.0,2024-04-07,Yes,369581.54,Private,1
C101647,33.0,Male,Lahore,91521.39,PhD,27,12214.07,517.0,2024-05-07,No,444153.95,Business,1
C101648,53.0,Male,rawalpindi,71227.63,Master,14,60491.09,567.0,2024-06-07,Yes,571639.56,Business,0
C101649,28.0,Female,islamabad,67454.43,Master,4,49157.47,378.0,2024-07-07,Yes,224947.4,Unemployed,0
C101650,39.0,Male,karachi,84023.48,Master,28,60790.21,540.0,2024-08-07,Yes,86867.17,Student,0
C101651,45.0,Male,faisalabad,30478.54,Master,2,47363.01,562.0,2024-09-07,Yes,349556.81,Private,0
C101652,66.0,Male,rawalpindi,86410.11,Matric,32,15173.48,691.0,2024-10-07,No,175043.89,Private,0
C101653,41.0,Female,islamabad,89577.53,Matric,1,34694.69,505.0,2024-11-07,No,480459.66,Private,0
C101654,40.0,Female,Lahore,95621.85,PhD,0,45026.48,659.0,2024-12-07,Yes,247704.90777003483,Business,0
C101655,73.0,Male,Lahore,94389.84,PhD,16,24771.25,614.0,2024-07-13,Yes,208522.72,Business,0
C101656,38.0,Male,Lahore,74214.91,PhD,13,16538.07,834.0,2024-07-14,Y,149687.5,Private,0
C101657,56.0,Male,rawalpindi,85476.32999999999,Intermediate,14,29435.24,420.0,2024-07-15,Yes,204780.07,Government,1
C101658,71.0,Female,faisalabad,55063.89,Master,3,49985.22,362.0,2024-07-16,Yes,312277.28,Government,0
C101659,51.0,Male,rawalpindi,60000.64,Matric,6,43235.8,538.0,2024-07-17,No,127014.75,Private,1
C101660,59.0,Male,rawalpindi,83564.39,Matric,34,41577.65,680.0,2024-07-18,Yes,-8544.62,Government,0
C101661,50.0,Female,islamabad,134165.56,PhD,3,8059.52,454.0,2024-07-19,Yes,391815.16,Student,1
C101662,59.0,Female,faisalabad,117520.93,Intermediate,0,8852.7,381.0,2024-07-20,No,527069.41,Unemployed,0
C101663,34.0,Male,karachi,120938.78,Matric,25,34798.72,583.0,2024-07-21,Yes,367916.05,Private,0
C101664,50.0,Male,faisalabad,135079.6,Master,11,43413.7,673.0,2024-07-22,No,304460.46,Student,0
C101665,68.0,Female,faisalabad,59702.4,Bachelor,3,34798.72,574.3770154373927,2024-07-23,Yes,334540.26,Unemployed,0
C101666,28.0,Male,karachi,1761.48,Matric,33,34861.15,658.0,2024-07-24,No,-21872.81,Private,1
C101667,24.0,Female,Unknown,102984.25,Intermediate,31,35369.65,837.0,2024-07-25,Yes,63568.14,Government,0
C101668,40.0,Male,faisalabad,53662.28,Matric,13,8330.45,444.0,2024-07-26,Yes,364369.79,Student,1
C101669,59.0,Male,Lahore,76795.83,PhD,23,37903.63,833.0,2024-07-27,Yes,415353.15,Student,0
C101670,64.0,Male,Lahore,107021.2,Matric,13,31786.11,595.0,2024-07-28,No,199626.41,Student,0
C101671,25.0,Female,karachi,52070.43,Matric,22,61351.47,560.0,2024-07-29,Yes,37396.54,Private,0
C101672,54.0,Female,rawalpindi,74819.65,Intermediate,9,29552.34,322.0,2024-07-30,No,401385.85,Government,1
C101673,46.0,Male,rawalpindi,115705.48,Intermediate,27,41884.31,754.0,2024-07-31,No,188466.1,Student,0
C101674,50.0,Female,Unknown,120064.49,Master,8,24258.91,647.0,2024-01-08,Yes,-3111.87,Unemployed,0
C101675,30.0,Female,karachi,110395.02,Matric,18,61540.87,801.0,2024-02-08,No,231718.06,Unemployed,0
C101676,28.0,Female,faisalabad,126328.17,Matric,15,56701.92,450.0,2024-03-08,Yes,320622.03,Government,1
C101677,49.0,Male,Lahore,69819.96,PhD,12,37772.48,832.0,2024-04-08,No,178225.4,Government,0
C101678,50.0,Female,islamabad,79116.74,Matric,16,21375.98,563.0,2024-05-08,Yes,247704.90777003483,Government,0
C101679,29.0,Female,Lahore,114114.12,Master,7,45796.75,555.0,2024-06-08,Yes,344489.1,Student,0
C101680,30.0,Female,karachi,113397.54,PhD,1,40901.81,662.0,2024-07-08,Yes,395432.61,Unemployed,0
C101681,46.0,Male,rawalpindi,115790.39,Master,4,59869.85,727.0,2024-08-08,Yes,461008.6,Private,0
C101682,52.0,Male,karachi,117350.2,Intermediate,24,3809.68,622.0,2024-09-08,Yes,119045.53,Business,0
C101683,19.0,Male,islamabad,148843.83,Intermediate,29,19702.2,756.0,2024-10-08,Yes,380010.87,Government,0
C101684,59.0,Female,karachi,105120.92,PhD,26,44513.23,706.0,2024-11-08,Yes,261280.56,Unemployed,0
C101685,32.0,Female,rawalpindi,53291.05,PhD,31,56073.68,337.0,2024-12-08,No,243442.16,Government,0
C101686,61.0,Female,faisalabad,96683.34,Master,6,46833.68,313.0,2024-08-13,Yes,232803.22,Unemployed,0
C101687,59.0,Female,Lahore,70211.1,Intermediate,0,47874.09,698.0,2024-08-14,No,480714.92,Unemployed,0
C101688,67.0,Female,rawalpindi,61583.12,Matric,14,36728.24,424.0,2024-08-15,Yes,336756.55,Unemployed,1
C101689,47.0,Male,rawalpindi,121323.8,Bachelor,33,51839.34,303.0,2024-08-16,No,310086.84,Private,0
C101690,57.0,Female,faisalabad,139179.54,Matric,0,62574.08,435.0,2024-08-17,Yes,118704.02,Business,1
C101691,46.0,Female,islamabad,99655.9,Master,6,50692.61,825.0,2024-08-18,No,312185.92,Student,0
C101692,36.0,Male,karachi,98488.21,Intermediate,20,43449.7,512.0,2024-08-19,No,220091.78,Government,0
C101693,54.0,Male,Lahore,73288.11,Matric,11,9427.24,817.0,2024-08-20,Yes,310256.6,Private,0
C101694,56.0,Female,karachi,72389.45,Matric,16,34798.72,578.0,2024-08-21,yes,390128.59,Business,0
C101695,47.0,Female,islamabad,34279.13,Master,14,20419.35,374.0,2024-08-22,Yes,165316.08,Student,0
C101696,33.0,Female,Lahore,108806.63,PhD,23,11175.95,491.0,2024-08-23,No,247704.90777003483,Student,0
C101697,32.0,Male,islamabad,72076.71,PhD,1,25446.69,382.0,2024-08-24,No,322291.26,Business,1
C101698,70.0,Male,Lahore,103531.71,PhD,34,57489.67,539.0,2024-08-25,No,335254.9,Student,0
C101699,68.0,Female,faisalabad,99260.63,Intermediate,7,41124.82,593.0,2024-08-26,Yes,173095.4,Business,0
C101700,61.0,Male,karachi,25685.86,Bachelor,1,34798.72,590.0,2024-08-27,No,252211.64,Business,1
C101701,35.0,Female,faisalabad,122559.58,PhD,21,48964.71,752.0,2024-08-28,No,462332.87,Private,0
C101702,44.0,Male,faisalabad,94966.39,PhD,0,63016.45,828.0,2024-08-29,No,408704.23,Unemployed,0
C101703,19.0,Male,rawalpindi,98069.43,Bachelor,13,26265.81,419.0,2024-08-30,Yes,264133.46,Government,0
C101704,50.0,Male,Lahore,43415.83,Master,13,73634.79,476.0,2024-08-31,Yes,205322.89,Private,1
C101705,28.0,Female,karachi,89603.18,Master,19,35233.45,667.0,2024-01-09,Y,387398.63,Government,0
C101706,74.0,Male,islamabad,62696.31,Bachelor,25,53436.78,604.0,2024-02-09,No,246339.18,Government,0
C101707,41.0,Male,rawalpindi,86377.87,Intermediate,4,66538.33,650.0,2024-03-09,Yes,619683.69,Business,0
C101708,20.0,Female,faisalabad,145553.18,PhD,5,42918.77,563.0,2024-04-09,Yes,573425.08,Business,1
C101709,18.0,Male,rawalpindi,53545.66,Matric,31,40492.52,847.0,2024-05-09,No,319643.71,Private,0
C101710,56.0,Male,karachi,35978.94,Bachelor,20,43048.13,806.0,2024-06-09,No,34636.88,Business,0
C101711,49.0,Male,islamabad,83010.08,Bachelor,32,34972.68,698.0,2024-07-09,No,355784.02,Private,1
C101712,57.0,Male,islamabad,84426.9,Bachelor,19,33272.01,678.0,2024-08-09,Yes,156701.64,Private,0
C101713,72.0,Female,Lahore,95375.31,Intermediate,8,15918.46,612.0,2024-09-09,Yes,104687.68,Unemployed,0
C101714,35.0,Female,karachi,129807.13,Master,25,3762.84,718.0,2024-10-09,Yes,434776.72,Unemployed,0
C101715,49.0,Female,islamabad,63647.8,Bachelor,9,18397.79,574.3770154373927,2024-11-09,Yes,123769.4,Government,0
C101716,26.0,Female,faisalabad,98594.23,Master,11,39410.22,537.0,2024-12-09,No,115774.1,Unemployed,0
C101717,29.0,Male,karachi,49453.65,PhD,9,23046.6,837.0,2024-09-13,No,272120.28,Government,0
C101718,35.0,Female,rawalpindi,46704.42,Bachelor,19,50833.79,803.0,2024-09-14,Yes,304278.4,Unemployed,1
C101719,21.0,Male,faisalabad,95101.78,Intermediate,20,52912.16,700.0,2024-09-15,Yes,247704.90777003483,Business,0
C101720,24.0,Female,Lahore,109222.08,Matric,12,32547.13,574.3770154373927,2024-09-16,Yes,202285.34,Government,0
C101721,48.0,Male,karachi,72621.64,Matric,15,33163.71,370.0,2024-09-17,Yes,496022.45,Student,0
C101722,46.0,Female,islamabad,51520.58,PhD,0,36876.93,587.0,2024-09-18,Yes,429715.58,Business,1
C101723,57.0,Female,islamabad,45716.23,Master,25,56831.99,826.0,2024-09-19,Yes,397922.95,Student,0
C101724,54.0,Female,faisalabad,71342.06,PhD,19,23028.02,389.0,2024-09-20,Yes,247704.90777003483,Business,0
C101725,54.0,Female,faisalabad,85476.32999999999,Bachelor,24,45202.81,792.0,2024-09-21,No,34442.61,Unemployed,0
C101726,32.0,Female,islamabad,103628.37,Intermediate,21,39759.88,696.0,2024-09-22,Yes,199330.79,Government,0
C101727,50.0,Male,rawalpindi,62885.05,PhD,7,19410.72,621.0,2024-09-23,Yes,164374.32,Private,0
C101728,37.0,Female,Lahore,43806.92,PhD,16,28791.86,456.0,2024-09-24,Yes,290980.21,Student,0
C101729,38.0,Female,rawalpindi,49112.5,Matric,10,5205.93,770.0,2024-09-25,No,87300.37,Government,1
C101730,46.0,Female,faisalabad,34109.81,Intermediate,32,25205.66,798.0,2024-09-26,Yes,397060.97,Government,0
C101731,40.0,Male,islamabad,85476.32999999999,Matric,15,30694.12,501.0,2024-09-27,Yes,228581.46,Private,0
C101732,25.0,Female,islamabad,82000.01,Matric,19,28687.24,571.0,2024-09-28,Yes,343793.91,Business,1
C101733,67.0,Male,rawalpindi,119994.92,Bachelor,22,43212.22,486.0,2024-09-29,Yes,273763.88,Student,1
C101734,40.0,Female,rawalpindi,126522.03,Intermediate,17,3595.08,638.0,2024-09-30,No,420762.81,Unemployed,0
C101735,20.0,Female,faisalabad,115656.74,Matric,3,22892.38,697.0,2024-01-10,Yes,200371.42,Private,0
C101736,55.0,Male,karachi,67274.41,Master,26,24194.01,524.0,2024-02-10,Yes,204321.0,Business,0
C101737,35.0,Male,faisalabad,77540.11,Bachelor,21,18553.82,421.0,2024-03-10,Yes,126989.75,Business,0
C101738,63.0,Female,karachi,104599.04,Unknown,22,22315.98,479.0,2024-04-10,Yes,101281.24,Private,0
C101739,34.0,Female,faisalabad,94361.1,PhD,17,43430.94,318.0,2024-05-10,No,197516.14,Government,0
C101740,66.0,Male,rawalpindi,119979.32,Matric,29,21237.91,620.0,2024-06-10,No,221844.21,Student,0
C101741,73.0,Male,Lahore,56553.21,Master,7,31304.92,629.0,2024-07-10,No,201104.77,Private,0
C101742,48.0,Male,faisalabad,102088.02,Master,21,54872.66,507.0,2024-08-10,Yes,248799.58,Private,1
C101743,46.0,Male,islamabad,85476.32999999999,Matric,29,63711.06,716.0,2024-09-10,No,371594.53,Government,0
C101744,26.0,Female,rawalpindi,85476.32999999999,Intermediate,17,57120.25,580.0,2024-10-10,Yes,299414.98,Business,0
C101745,28.0,Female,rawalpindi,93845.83,Intermediate,10,65797.77,387.0,2024-11-10,No,221262.04,Private,0
C101746,29.0,Male,Lahore,47761.32,Matric,3,32862.36,685.0,2024-12-10,Yes,108226.92,Unemployed,1
C101747,66.0,Male,islamabad,97157.92,Intermediate,2,50228.57,657.0,2024-10-13,Yes,31822.86,Private,0
C101748,67.0,Female,karachi,74341.8,Master,27,42370.67,468.0,2024-10-14,Yes,317632.11,Business,0
C101749,39.0,Female,faisalabad,76831.59,Intermediate,14,62040.47,615.0,2024-10-15,Yes,88687.19,Private,0
C101750,65.0,Female,rawalpindi,77092.49,PhD,5,43877.78,379.0,2024-10-16,No,288536.75,Business,1
C101751,39.0,Female,karachi,145087.37,Bachelor,12,13152.09,414.0,2024-10-17,Yes,219725.87,Private,0
C101752,27.0,Male,karachi,99915.53,Bachelor,12,17538.2,413.0,2024-10-18,Yes,261667.13,Unemployed,0
